,customer_ID,target
78,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
79,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
80,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
81,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
82,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
83,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
84,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
85,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
86,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
87,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
88,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
89,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
90,000098081fde4fd64bc4d503a5d6f86a0aedc425c96f5235f98b0f47c9d7d8d4,0
91,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
92,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
93,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
94,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
95,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
96,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
97,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
98,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
99,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
100,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
101,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
102,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
103,0000d17a1447b25a01e42e1ac56b091bb7cbb06317be4cb59b50fec59e0b6381,0
104,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
105,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
106,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
107,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
108,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
109,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
110,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
111,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
112,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
113,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
114,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
115,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
116,0000f99513770170a1aba690daeeb8a96da4a39f11fc27da5c30a79db61c1e85,1
117,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
118,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
119,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
120,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
121,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
122,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
123,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
124,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
125,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
126,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
127,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
128,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
129,00013181a0c5fc8f1ea38cd2b90fe8ad2fa8cad9d9f13e4063bdf6b0f7d51eb6,1
130,0001337ded4e1c2539d1a78ff44a457bd4a95caa55ba1730b2849b92ea687f9e,1
131,0001337ded4e1c2539d1a78ff44a457bd4a95caa55ba1730b2849b92ea687f9e,1
132,0001337ded4e1c2539d1a78ff44a457bd4a95caa55ba1730b2849b92ea687f9e,1
133,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
134,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
135,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
136,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
137,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
138,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
139,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
140,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
141,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
142,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
143,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
144,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
145,00013c6e1cec7c21bede7cb319f1e28eb994f5625257f479c53ad6e90c177f7c,1
146,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
147,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
148,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
149,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
150,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
151,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
152,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
153,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
154,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
155,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
156,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
157,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
158,0001812036f1558332e5c0880ecbad70b13a6f28ab04a8db6d83a26ef40aadb0,1
159,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
160,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
161,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
162,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
163,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
164,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
165,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
166,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
167,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
168,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
169,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
170,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
171,00018dd4932409baf6083519b52113c2ef58be59e1213e4681d28c7719a65ddf,0
172,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
173,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
174,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
175,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
176,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
177,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
178,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
179,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
180,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
181,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
182,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
183,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
184,000198b3dc70edd65dbf0d7eddbcb926c6d7dbd7986af19d91ef3992ae3ab896,0
185,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
186,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
187,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
188,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
189,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
190,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
191,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
192,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
193,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
194,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
195,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
196,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
197,000201146e53cacdde1c7e9d29f4d3c46fd4d9231a3744aa39fb9c6afa79b708,0
198,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
199,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
200,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
201,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
202,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
203,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
204,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
205,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
206,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
207,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
208,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
209,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
210,0002d381bdd8048d76719042cf1eb63caf53b636f8aacdba49365fd1ab7d0f36,0
211,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
212,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
213,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
214,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
215,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
216,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
217,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
218,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
219,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
220,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
221,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
222,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
223,0002e335892f7998f0feb3a59f32d652f0da7c85e535b99ea6f87fd317ed47f4,1
224,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
225,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
226,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
227,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
228,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
229,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
230,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
231,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
232,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
233,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
234,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
235,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
236,00031e8be98bc3411f6037cbd4d3eeaf24b3ae221682b77900533c9bb36ec41f,0
237,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
238,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
239,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
240,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
241,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
242,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
243,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
244,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
245,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
246,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
247,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
248,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
249,000333075fb8ec6d504539852eeeb762643562e701ac79b2101ab0f9471eeb5a,1
250,000391f219520dbca6c3c1c46e0fab569da163f79ee266b2cc95fb31029ce617,1
251,000391f219520dbca6c3c1c46e0fab569da163f79ee266b2cc95fb31029ce617,1
252,000391f219520dbca6c3c1c46e0fab569da163f79ee266b2cc95fb31029ce617,1
253,000391f219520dbca6c3c1c46e0fab569da163f79ee266b2cc95fb31029ce617,1
254,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
255,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
256,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
257,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
258,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
259,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
260,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
261,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
262,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
263,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
264,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
265,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
266,00039533fe0b61bcf1ec0d1aefe6acb5469ea0f0d1b0ad59ae721e5b86db12f1,1
267,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
268,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
269,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
270,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
271,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
272,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
273,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
274,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
275,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
276,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
277,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
278,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
279,0003b7891c49786441d138c01f55f1712df645989dcd2a83106ab4a229fee72d,0
280,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
281,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
282,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
283,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
284,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
285,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
286,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
287,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
288,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
289,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
290,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
291,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
292,0003e58375faf90552b2861c1ccea4ee5757827cbb6ecd15a334e47e95774185,0
293,000445609ff2a39d2dd02484899affa5696210a95f6869f26390bd26eeb3b651,0
294,000445609ff2a39d2dd02484899affa5696210a95f6869f26390bd26eeb3b651,0
295,000445609ff2a39d2dd02484899affa5696210a95f6869f26390bd26eeb3b651,0
